hotel_id,hotel_name,hotel_formerly_name,hotel_translated_name,addressline1,addressline2,zipcode,city,state,country,countryisocode,longitude,latitude
8552,Marriott Bristol Royal Hotel,,??????????????????????,College Green,,BS1 5TA,??????????,"South West,?England",????,GB,-2.599148,51.452068
8634,The Mandeville Hotel,,????????????,8-12 Mandeville Place,,W1U 2BE,????,,????,GB,-0.151065,51.516479
8683,Marriott York Hotel,,????????????,Tadcaster Road,,YO24 1QQ,????,"Yorkshire and the Humber,England",????,GB,1.104572,53.94198
8729,London Marriott Hotel Maida Vale,,??????????????????,"Plaza Parade, Maida Vale",,NW6 5RP,????,,????,GB,-0.190501,51.535565
8753,Mercure Newbury Elcot Park Hotel,,??????????????????,Elcot,,RG20 8NJ,??????,,????,GB,-1.428489,51.421825
8792,Holiday Inn Express London City,,????????????????????,275 Old Street ,,EC1V 9LN,????,,????,GB,-0.082886,51.526714
8805,DoubleTree by Hilton Hotel Edinburgh Airport,Hilton Edinburgh Airport Hotel,????????????????????????,Edinburgh International Airport,,EH28 8LL,??????,,????,GB,-3.35948,55.943864
8868,Glen Mhor Hotel,,????????????,Ness Bank,,IV2 4SG,????????,Highland,????,GB,-4.226904,57.473251
8937,The Midland Hotel,,??????????,16 Peter St,,M60 2DS,????????,"North West,?England",????,GB,-2.244215,53.477506
8948,Bradford Hotel,Hilton Bradford Hotel,????????????,Hall Ings,,BD1 5SH,????????,"Yorkshire and the Humber,England",????,GB,-1.751594,53.791964
8982,Holiday Inn Express Liverpool-Knowsley,,????????????????????????,"Ribblers Lane
",,L34 9JG,??????,,????,GB,-2.87654,53.46368
8992,DoubleTree by Hilton Hotel Bristol North,,????????????????????????,"Woodlands Lane, Bradley Stoke",,BS32 4JF,??????????,,????,GB,-2.565321,51.544376
9047,Thistle Trafalgar Square - The Royal Trafalgar,Thistle Trafalgar Square Hotel,????????????????????????????,"Whitcomb Street, Trafalgar Square",,WC2H 7HG,????,,????,GB,-0.130122,51.508968
9098,Holiday Inn Portsmouth,,????????????????,Pembroke Road,,PO1 2TA,????????,,????,GB,-1.098515,50.78889
9104,The Ampersand Hotel,,??????????,10 Harrington Road,,SW7 3ER,????,,????,GB,-0.17539,51.494122
9230,Mercure Glasgow City Hotel,,????????????????,201 Ingram Street,,G1 1DQ,????????,,????,GB,-4.249311,55.859806
9261,Carlton George Hotel,,??????????????,44 West George Street,,G2 1DH,????????,Scotland,????,GB,-4.252884,55.862085
9271,Apex City of Edinburgh Hotel,,??????????????????,61 Grassmarket,,EH1 2JF,??????,,????,GB,-3.195477,55.947483
9289,Abbey Hotel,,??????????,1-3 North parade,,BA1 1LF,????,,????,GB,-2.357472,51.380615
9313,Apex Grassmarket Hotel,,????????????????,31-35 Grassmarket,,EH1 2HS,??????,,????,GB,-3.196421,55.94717
9357,Novotel Manchester West Hotel,,??????????????,"Worsley Brow, Worsley",,M28 2YA,????????,"North West,?England",????,GB,-2.385728,53.500696
9387,Rathbone Hotel,,????????????  ,30 Rathbone Street,,W1T 1LB,????,,????,GB,-0.13545,51.518742
9410,Holiday Inn Edinburgh City West,,??????????????????,107 Queensferry Rd.,,EH4 3HL,??????,,????,GB,-3.243222,55.955853
9425,Britannia Adelphi Hotel,,????????-??????????,Ranelagh Place,,L3 5UL,??????,Liverpool,????,GB,-2.977681,53.40549
9427,Royal Albion Hotel,,????????????????,35 Old Steine,,BN1 1NT,??????,,????,GB,-0.137344,50.819794
9433,Quality Hotel Hampstead,,??????????????????,5 Frognal,,NW3 6AL,????,"London,?England",????,GB,-0.180757,51.549828
9444,Apex Haymarket Hotel,Apex European Hotel,????????????????,90 Haymarket Terrace,,EH12 5LQ,??????,,????,GB,-3.22219,55.94611
9451,New Linden hotel,,??????????,"58-60 Leinster Square,",,W2 4PS,????,,????,GB,-0.1937,51.513401
11018,Ambassadors Earl's Court Hotel,,????????????????,"16 Collingham Road, Earls Court, Kensington & Chelsea",,SW5 0LX,????,,????,GB,-0.188231,51.493865
11019,Bayswater Inn Hotel,,????????????,8-16 Princess Square,,W2 4NT,????,"London, City of City",????,GB,-0.19211,51.512821
11023,Blakemore Hyde Park Hotel,,??????????????,30 Leinster Gardens,,W2 3AN,????,,????,GB,-0.183831,51.512937
11024,Brunel Hotel Paddington,,??????????????????,79-81 Gloucester Terrace,,W23HB,????,"London, City of City",????,GB,-0.178694,51.513901
11026,The Byron,,????????,36/38 Queensborough Terrace,,W2 3SH,????,"London, City of City",????,GB,-0.184998,51.511562
11028,Hyatt Regency London - The Churchill Hotel,,??????????????????,30 Portman Square,,W1H 7BH,????,,????,GB,-0.156793,51.515267
11037,Hilton London Euston Hotel,Euston Plaza,????????????????????,17-18 Upper Woburn Place,,WC1H 0HT,????,,????,GB,-0.13072,51.526341
11039,Hilton London Green Park Hotel,,??????????????????????,"Half Moon Street, Mayfair",,W1J 7BN,????,,????,GB,-0.14549,51.506469
11041,Hilton London Angel Islington,,??????????????????????????,53 Upper Street,,N1 0UY,????,,????,GB,-0.104863,51.536199
11042,Park Lane Mews Hotel,Hilton London Mews Hotel,??????????????,"2 Stanhope Row, Park Lane",,W1J 7BS,????,,????,GB,-0.149107,51.505956
11044,Hilton London Olympia Hotel,,??????????????????????,380 Kensington High Street,,,????,,????,GB,-0.206454,51.496545
11045,Crowne Plaza London Kensington,,??????????????????????,100 Cromwell Road,,SW7 4ER,????,,????,GB,-0.18364,51.495018
11049,InterContinental London Park Lane,,??????????????????????,"1 Hamilton Place, Park Lane",,W1J 7QY,????,,????,GB,-0.150151,51.50397
11052,Kingsway Hall Hotel,,??????????????,66 Great Queen Street,,WC2B 5BX,????,,????,GB,-0.119959,51.516027
11053,"Grosvenor House, A JW Marriott Hotel",Le Meridien Grosvenor House/Grosvenor House,????????JW????????,86-90 Park Lane,,W1K 7TN,????,"London,?England",????,GB,-0.154227,51.509644
11058,DoubleTree by Hilton London Marble Arch,,????????????????????????????,4 Bryanston Street,,W1H 7BY,????,,????,GB,-0.156838,51.514774
11062,Radisson Blu Edwardian Grafton Hotel,Radisson Edwardian Blu Grafton Hotel,??????????????????????????????????,130 Tottenham Court Road,,W1T 5AY,????,,????,GB,-0.137683,51.524225
11067,Lancaster London Hotel,Royal Lancaster Hotel,????????????????,Lancaster Terrace,,W2 2TY,????,,????,GB,-0.175875,51.512142
11070,The Savoy Hotel,,????????,Strand,,WC2R 0EU,????,,????,GB,-0.119,51.509998
11075,"The Westbury, A Luxury Collection Hotel, Mayfair-London","The Westbury, A Luxury Collection Hotel, Mayfair-L",??????????????-????????????????,37 Conduit Street Mayfair,,W1S 2YF,????,,????,GB,-0.142701,51.511281
11544,The Bristol Hotel,,????????????,Prince Street,,BS1 4QF,??????????,,????,GB,-2.59699,51.45052
11546,Hallmark Hotel Cambridge,Menzies,????????-????,Bar Hill,,CB23 8EU,????,,????,GB,0.026306,52.2548
11552,Crowne Plaza Chester,Chester Moat House Hotel,QMH??????????????????,Trinity Street,,CH1 2BD,??????,,????,GB,-2.895246,53.19062
11554,The Grand Hotel Eastbourne,,??????????????,King Edwards Parade,,BN229RF,????????,,????,GB,0.283096,50.760269
11559,Piries Hotel,,??????????,4-8 Coates Garden,,EH12 5LB,??????,,????,GB,-3.221312,55.946289
11560,Macdonald Holyrood Hotel,,????????????,81 Holyrood Road,,EH8 8AU,??????,Scotland,????,GB,-3.177345,55.951795
11564,Hilton Glasgow Grosvenor Hotel,,??????????????????????????,1-9 Grosvenor Terrace,,G12 0TA,????????,,????,GB,-4.291277,55.877887
11567,Crowne Plaza Harrogate,Harrogate Moat House,???????????????????? ,Kings Road,,HG1 1XX,????????,,????,GB,-1.5405,53.997173
11570,Holiday Inn London - Gatwick Airport,Holiday Inn Gatwick Airport Hotel,????????????????????????,Povey Cross Road,,RH6 0BA,????,,????,GB,-0.180336,51.16831
11571,Hilton London Gatwick Airport Hotel,,??????????????????????,South Terminal Gatwick Airport,,RH6 0LL,????,,????,GB,-0.157637,51.156712
11574,Park Inn by Radisson London Heathrow,,????????-??????????,Bath Road,,UB7 0DU,????,"London,?England",????,GB,-0.451534,51.482163
11581,Flemings Mayfair - Small Luxury Hotels of the World,Flemings Mayfair Hotel & Apartments,??????????????????-????????????????,7-12 Half Moon Street,,W1J 7BH,????,,????,GB,-0.145225,51.506458
11583,Henley House Hotel,,????????????,30 Barkston Gardens,,SW5 0EN,????,,????,GB,-0.191329,51.492264
11585,Hilton London Kensington Hotel,,????????????????????,179-199 Holland Park Avenue,,,????,,????,GB,-0.2139,51.505
11586,London Hilton On Park Lane Hotel,London Hilton Hotel,??????????????????,22 Park Lane,,W1K 1BE,????,,????,GB,-0.150139,51.505711
11591,Holiday Inn London Oxford Circus,,????????????????????????,57-59 Welbeck Street,,W1G 9BL,????,,????,GB,-0.14915,51.516956
11593,The Kensington Hotel,,??????????,"109-113 Queen's Gate, Earls Court",,SW7 5LR,????,,????,GB,-0.178034,51.493408
11600,Washington Mayfair Hotel,,????????????????,5 Curzon Street,,W1J 5HE,????,,????,GB,-0.146031,51.507226
11609,Park Inn By Radisson Nottingham,,????????-??????,296 Mansfield Road,,NG5 2BT,??????,"East Midlands,?England",????,GB,1.15371,52.969821
11610,Holiday Inn Express Oxford Kassam Stadium,,????????????????????????????,Grenoble Road,,OX4 4XP,????,,????,GB,-1.206265,51.715256
11611,Crowne Plaza Heythrop Park-Oxford,Heythrop Park Hotel,????????????????????-????????,Enstone,,OX7 5UF,????,,????,GB,-1.47222,51.935337
11615,Hilton London Stansted Airport Hotel,,????????????????????????,Round Copice Road,,CM24 1SF,????,,????,GB,0.212219,51.877638
11619,Elmbank Hotel And Lodge,,????????????,The Mount,,YO24 1GE,????,"Yorkshire and the Humber,England",????,GB,-1.098314,53.951087
11621,Hilton York Hotel,,??????????????,1 Tower Street,,Y01 9WD,????,,????,GB,-1.080534,53.956488
42456,The Academy,,????????,21 Gower Street,,WC1E 6HG,????,,????,GB,-0.13103,51.52074
42468,Alexandra Hotel,Alexandria,??????????????,159 - 161 Sussex Gardens,,W2 2RY,????,,????,GB,-0.172584,51.514885
42547,Britannia Hotel Edinburgh,,????????????????????,69 Belford Road,,EH4 3DG,??????,,????,GB,-3.223011,55.949814
42581,Campanile Glasgow - SECC Hotel,,???????????? - SECC????,10 Tunnel Street,,G3 8HL,????????,,????,GB,-4.283212,55.859211
42619,The Colonnade London Hotel,The Colonnade The Little Venice Town House Hotel,??????????????????????????,2 Warrington Crescent,,W9 1ER,????,,????,GB,-0.184419,51.524126
42708,Dunadry Hotel And Country Club,,????????????????????????,2 Islandreagh Drive,,BT41 2HA,????????,Northern Ireland,????,GB,-6.142794,54.698972
42726,Euro Hostel Glasgow,,????????,318 Clyde Street,,G1 4NR,????????,Scotland,????,GB,-4.257214,55.8566
42738,Holiday Inn Express Edinburgh Waterfront,,??????????????????????,"Britannia Way, Ocean Drive",,EH6 6LA,??????,,????,GB,-3.179528,55.97882
42754,Fountain Court Apartments - Grove,,??????????????????,123 Grove Street,,EH3 8AA,??????,,????,GB,-3.211034,55.943405
42825,Holiday Inn Glasgow Airport,,????????????????????,"Glasgow Airport, Abbotsinch",,PA3 2TE,????????,,????,GB,-4.433692,55.86355
42851,Hyde Park Court Hotel,,??????????????,"48 Norfolk Square,",,W2 1RT,????,,????,GB,-0.172842,51.516595
42956,Lords Hotel,,????????,20-22 Leinster Square,,W2 4PR,????,,????,GB,-0.192017,51.514299
43014,Hallmark Hotel Glasgow,Menzies,????????????????????,27 Washington Street,,G3 8AZ,????????,,????,GB,-4.268014,55.858787
43030,Myhotel Bloomsbury,,????????????????????,11-13 Bayley Street. Bedford Square,,WC1B 3HD,????,,????,GB,-0.131926,51.518828
43036,Nayland Hotel,,????????,Sussex gardens 132,,,????,,????,GB,-0.172308,51.515625
43059,Normandy Hotel,,??????????,"Inchinnan Rd, Renfrew",,PA4 9EJ,????????,Glasgow City,????,GB,-4.407382,55.88042
43123,The Park Avenue Hotel,,????????????,158 Holywood Rd,,BT4 1PB,??????????,Northern Ireland,????,GB,-5.878576,54.600838
43179,Radisson Blu Hotel Glasgow,,????????????-????????,301 Argyle Street,,G2 8DL,????????,Scotland,????,GB,-4.259945,55.858333
43198,Renaissance London Heathrow Hotel,,????????-??????  ,Bath Road,,TW6 2AQ,????,"London,?England",????,GB,-0.446,51.48
43233,The Royal Norfolk,,??????????????,25 London Street Norfolk Square,,W2 1HH,????,,????,GB,-0.17442,51.5157
43252,The Scotsman Hotel,,????????????,20 North Bridge,,EH1 1TR,??????,,????,GB,-3.188299,55.951126
43304,Best Western Swiss Cottage,,????????????????,4 Adamson Road,,NW3 3HP,????,,????,GB,-0.172539,51.544621
43315,The Edinburgh Residence,,??????????,7 Rothesay Terrace,,EH3 7RY,??????,,????,GB,-3.21746,55.950909
43318,DoubleTree by Hilton Glasgow Central,Thistle Hotel,??????????????????????????,36 Cambridge Street,,G2 3HN,????????,Scotland,????,GB,-4.259534,55.866241
43358,Wellington Park Hotel,,??????????????????????,21 Malone Road,,BT9 6DJ,??????????,Northern Ireland,????,GB,-5.938851,54.581501
43369,Woodland Manor Hotel,,????????????,"Green Lane,Clapham,",,MK41 6EP,????????,,????,GB,-0.488664,52.159889
44715,Britannia Aberdeen Hotel,,????????????????????,"MALCOLM ROAD BUCKSBURN,",,AB21 9LN,??????,,????,GB,-2.171886,57.178097
44716,Hilton Avisford Park Arundel Hotel,,????????????????????????????????,"Yapton Lane, Walberton",,BN18 0LS,????????,,????,GB,-0.614183,50.849312
44719,Burnham Beeches Hotel,,????????????????,Grove Road,,SL1 8DP,????,,????,GB,-0.647748,51.541351
44720,Novotel Birmingham Centre Hotel,Novotel Birmingham Centre,??????????????????????,70 Broad street,,B1 2HT,??????,Birmingham,????,GB,-1.913351,52.476225
44721,Novotel Birmingham Airport Hotel,Novotel Birmingham Airport,????????????????????,West Midlands,,B26 3QL,??????,Birmingham,????,GB,-1.732321,52.452767
44722,The Regency Hotel Solihull,Corus Hotel Solihull/birmingham,????????????????,Stratford Road,,B90 4EB,??????,,????,GB,-1.8085,52.3911
44723,Hallmark Hotel Birmingham Strathallan,Menzies,????????-????????????????,225 Hagley Road,,B16 9RY,??????,,????,GB,-1.938046,52.47239
44726,Plough and Harrow Hotel,,????????,"135 Hagley Road,",,B16 8LS,??????,"West Midlands,?England",????,GB,-1.927423,52.472227
44729,Hilton Grand Vacations at Craigendarroch Suites,,????????????????????????????????????????,Braemar Road,,AB35 5XA,????????,,????,GB,-3.055878,57.055675
44730,Campanile Bradford Hotel,,????????????????,6 Roydsdale Way,,BD4 6SA,????????,,????,GB,-1.74033,53.755138
44739,The Chace Hotel,,????????,"London Road
 Toll Bar End",,CV3 4EQ,??????,,????,GB,-1.47291,52.38335
44740,Novotel Coventry M6 J3 Hotel,Novotel Coventry Hotel,????????M6 J3??????????,Wilsons Lane,,CV6 6HL,??????,"West Midlands,?England",????,GB,-1.486421,52.457199
44741,Hilton London Croydon,,??????????????????????,"101 Waddon Way, Purley Way",,CR9 4HH,????,,????,GB,-0.115598,51.357783
44742,The Falstaff Hotel in Canterbury,Swallow Falstaff,????????????????????,8-10 St Dunstan's Street,,CT2 8AF,????????,"South East,?England",????,GB,1.074979,51.281956
44744,Doubletree by Hilton Dartford Bridge,Hilton Dartford Bridge Hotel,????????????????????????,"Masthead Close, Crossways Business Park",,DA2 6QF,????????,,????,GB,0.250162,51.453994
44745,Blackwell Grange Hotel,,??????????????????,Grange Road,,DL3 8QH,??????,"North East,?England",????,GB,-1.568372,54.513768
44751,Novotel Edinburgh Centre Hotel,Novotel Hotel,????????????????????,80 Lauriston Place,,EH3 9DE,??????,,????,GB,-3.199575,55.945067
44759,Holiday Inn Glasgow - East Kilbride,,????????????????????????????,Stewartfield Way,,G74 5LA,????????,,????,GB,-4.226829,55.771847
44760,DoubleTree by Hilton Hotel Strathclyde,,????????????????????????????,Phoenix Crescent,,ML4 3JQ,????????,,????,GB,-4.03325,55.83168
44761,Hallmark Hotel Irvine,Menzies,????????-????,46 Annick Road,,,????,,????,GB,-4.649276,55.611397
44762,St James Hotel,,????????????,"St James Square, Town Centre",,DN31 1EP,??????????,,????,GB,-0.090129,53.564094
44763,Imperial Crown Hotel,,??????????,42-46 Horton Street,,HX1 1QE,??????????,,????,GB,-1.85676,53.721069
44764,The Crown Hotel,,????????,Crown Place,,HG1 2RZ,????????,"Yorkshire and the Humber,England",????,GB,-1.544952,53.993441
44765,Green Man Hotel by Good Night Inns,,????????????,Mulberry GreenOld Harlow,,CM17 0ET,????,,????,GB,0.141544,51.783302
44767,The Old Golf House Hotel,,????????????????,"New Hey Road, Outlane",,HD3 3YP,????????????,,????,GB,-1.87884,53.654671
44768,Mercure Haydock Hotel,Thistle Haydock Hotel,??????????????,Old Boston,,WA11 9SU,??????,"North West,?England",????,GB,-2.644075,53.471271
44771,Novotel Ipswich Centre Hotel,,????????????????????,Grey Friars Road,,IP1 1UP,??????????,East of England,????,GB,1.152878,52.05408
44773,Dukes Head Hotel,,????????????,"Tuesday Market Place, Kings Lynn",,PE30 1JS,????????,East of England,????,GB,0.395975,52.756065
44784,Royal Eagle Hotel,,????????????,26-30 Craven Road,,W2 3QB,????,,????,GB,-0.178301,51.514261
44786,Hilton Maidstone,,????????????????,"Bearsted Road, Weavering",,ME145AA,????????,,????,GB,0.546033,51.284521
44789,Novotel Manchester Centre Hotel,,??????????????????????,21 Dickinson Street,,M1 4LX,????????,"North West,?England",????,GB,-2.241878,53.477497
44791,Etrop Grange Hotel,Etrop Grange Hotel Manchester Airport,????????????????,Thorley Lane,,M90 4EG,????????,,????,GB,-2.275211,53.371098
44795,Novotel Newcastle Airport Hotel,,??????????-????????????,Ponteland Road Kenton,,NE3 3HZ,????????????????,"North East,?England",????,GB,-1.667819,55.007859
44798,The Maids Head Hotel,,????????????,Tombland,,NR3 1HF,??????,East of England,????,GB,1.298716,52.631998
44799,Thistle Poole Hotel,,??????????????,"The Quay, Bournemouth",,BH15 1HD,????,,????,GB,-1.97752,50.72242
44802,BEST WESTERN PLUS West Retford Hotel,,????????PLUS????????????,"24 North Road, Retford Notts DN22 7XG",,DN22 7XG,????????,"East Midlands,?England",????,GB,-0.949589,53.3254
44807,The Legacy Rose and Crown Hotel,,????????????????,Harnham Rd,,SP2 8JQ,??????????,Wiltshire,????,GB,-1.798239,51.059469
44810,Stone House Hotel,,????????????,Stafford Road,,ST15 0BQ,????????,Staffordshire,????,GB,-2.144622,52.892731
44812,Novotel Sheffield Centre Hotel,,??????????-????????????,50 Arundel Gate,,S1 2PR,????????,"Yorkshire and the Humber,England",????,GB,-1.467628,53.379383
44816,Britannia Hotel Stockport,,????????????????????,Dialstone Lane,,SK2 6AG,????????,,????,GB,-2.134623,53.398922
44823,Novotel Stevenage Hotel,Novotel Stevenage,??????????-??????????,Knebworth Park,,SG1 2AX,??????????,East of England,????,GB,-0.207367,51.88624
44828,Telford Hotel And Golf Resort - QHotels,,????????????&????????????-Q????,Great Hay Drive,,TF7 4DT,????????,"West Midlands,?England",????,GB,-2.446368,52.62603
44830,Hilton Warwick/Stratford-upon-Avon,,??????????????????????????????????,"A429 Startford Road, Junction 15 M40",,,??????,,????,GB,-1.610441,52.261591
44832,The Hillcrest Hotel,,????????????????,Cronton Lane,,WA8 9AR,??????,,????,GB,-2.74307,53.38982
45032,Skyways Hotel,,????????,"19-21 London Road, Slough",,SL3 7RL,????,,????,GB,-0.571725,51.504473
45033,Kensington West Hotel,Aston Court,??????????,"25 Matheson Road, Kensington",,W14 8SN,????,,????,GB,-0.206015,51.49345
45038,Crestfield Hotel,,??????????????????,3-4 Crestfield Street,,WC1H 8AT,????,,????,GB,-0.12249,51.529743
45041,Holiday Inn Express London Chingford,,??????????????????????,Walthamstow Avenue,,E4 8ST,????,,????,GB,-0.019183,51.602654
45042,DoubleTree by Hilton Hotel London - Docklands Riverside,,??????????????-????????????,265 Rotherhithe Street,,SE16 5HW,????,"London,?England",????,GB,-0.03323,51.504458
45044,Leisure Inn,,????????  ,40-41 Leinster Gardens,,W2 3AN,????,,????,GB,-0.183903,51.513573
45045,Novotel London City South Hotel,,??????????????????,53-61 Southwark Bridge Road,,SE1 9HH,????,,????,GB,-0.095245,51.505567
45046,Corus Hotel Hyde Park,,??????????????????,1-7 Lancaster Gate,,W2 3LG,????,,????,GB,-0.177376,51.511559
45047,Wembley International Hotel,Quality Hotel London Wembley,??????????????,"Empire Way, Wembley, Middlesex",,HA9 ONH,????,,????,GB,-0.28344,51.559898
47812,Oxford Abingdon Hotel,,??????????????,"Marcham Road, Abingdon",,OX141TZ,??????,"South East,?England",????,GB,-1.304862,51.66845
47848,Arora Hotel Gatwick/Crawley,,????????/????????????????,"Southgate Avenue, Southgate",,RH10 6LW,????,West Sussex,????,GB,-0.184,51.1116
47875,Macdonald Bear Hotel,Bear,??????????????,Park Street,,OX20 1SZ,??????,"South East,?England",????,GB,-1.35663,51.84732
